rep_id,month,segment,trained,quota_attainment,revenue,quota,ramp_days
518,1,Enterprise,1,0.4095,348036.18,850000,171
519,1,Enterprise,1,0.3799,322932.14,850000,109
520,1,Enterprise,1,0.3799,322902.91,850000,97
521,1,Enterprise,1,0.3125,265607.44,850000,132
522,1,Enterprise,1,0.3339,283832.52,850000,82
523,1,Enterprise,1,0.419,356179.34,850000,93
524,1,Enterprise,1,0.3937,334682.47,850000,91
525,1,Enterprise,1,0.3883,330035.95,850000,172
526,1,Enterprise,1,0.3613,307115.0,850000,137
527,1,Enterprise,1,0.3724,316520.8,850000,129
528,1,Enterprise,1,0.3457,293876.14,850000,136
529,1,Enterprise,1,0.3451,293354.98,850000,170
530,1,Enterprise,1,0.3382,287480.74,850000,117
531,1,Enterprise,1,0.4248,361038.62,850000,100
532,1,Enterprise,1,0.3243,275690.32,850000,118
533,1,Enterprise,1,0.3622,307856.99,850000,159
534,1,Enterprise,1,0.3469,294854.43,850000,129
535,1,Enterprise,1,0.4113,349586.05,850000,91
536,1,Enterprise,1,0.3653,310529.29,850000,126
537,1,Enterprise,1,0.3877,329583.37,850000,93
538,1,Enterprise,1,0.382,324730.96,850000,82
539,1,Enterprise,1,0.314,266897.12,850000,110
540,1,Enterprise,1,0.3753,318996.2,850000,148
541,1,Enterprise,1,0.3498,297313.63,850000,128
542,1,Enterprise,1,0.3206,272539.3,850000,123
543,1,Enterprise,1,0.2931,249135.73,850000,115
544,1,Enterprise,1,0.321,272886.21,850000,113
545,1,Enterprise,1,0.3857,327844.85,850000,145
546,1,Enterprise,1,0.4351,369868.34,850000,129
547,1,Enterprise,1,0.3701,314607.66,850000,97
548,1,Enterprise,1,0.307,260989.08,850000,134
549,1,Enterprise,1,0.3813,324145.49,850000,103
550,1,Enterprise,1,0.4022,341892.36,850000,135
551,1,Enterprise,1,0.4399,373955.93,850000,140
552,1,Enterprise,1,0.4127,350835.56,850000,127
553,1,Enterprise,1,0.3741,318014.4,850000,99
554,1,Enterprise,1,0.3827,325268.18,850000,121
555,1,Enterprise,1,0.3353,284985.23,850000,89
556,1,Enterprise,1,0.4091,347775.38,850000,82
557,1,Enterprise,1,0.3937,334655.87,850000,144
558,1,Enterprise,1,0.2324,197514.57,850000,164
559,1,Enterprise,1,0.3646,309878.74,850000,115
560,1,Enterprise,1,0.4296,365160.54,850000,106
561,1,Enterprise,1,0.323,274524.0,850000,130
562,1,Enterprise,1,0.2571,218522.3,850000,126
563,1,Enterprise,1,0.3505,297934.66,850000,139
564,1,Enterprise,1,0.3999,339875.95,850000,146
565,1,Enterprise,1,0.3987,338927.28,850000,71
566,1,Enterprise,1,0.3438,292260.73,850000,201
567,1,Enterprise,1,0.3174,269791.78,850000,109
568,1,Enterprise,1,0.3405,289408.66,850000,60
569,1,Enterprise,1,0.3604,306346.37,850000,138
570,1,Enterprise,1,0.3643,309661.49,850000,92
571,1,Enterprise,1,0.4035,342941.2,850000,98
572,1,Enterprise,1,0.3754,319079.51,850000,125
573,1,Enterprise,1,0.3209,272798.2,850000,125
574,1,Enterprise,1,0.3756,319260.25,850000,99
575,1,Enterprise,1,0.394,334924.02,850000,61
576,1,Enterprise,1,0.2821,239774.59,850000,113
577,1,Enterprise,1,0.3291,279726.02,850000,157
578,1,Enterprise,1,0.3688,313484.69,850000,94
579,1,Enterprise,1,0.339,288186.64,850000,186
580,1,Enterprise,1,0.3745,318329.86,850000,109
581,1,Enterprise,1,0.3595,305607.77,850000,122
582,1,Enterprise,1,0.3647,310020.84,850000,153
583,1,Enterprise,1,0.3645,309796.05,850000,119
584,1,Enterprise,1,0.3533,300283.98,850000,128
585,1,Enterprise,1,0.3622,307866.73,850000,126
586,1,Enterprise,1,0.343,291554.85,850000,110
587,1,Enterprise,1,0.346,294102.88,850000,96
588,1,Enterprise,1,0.3559,302504.88,850000,141
589,1,Enterprise,1,0.2566,218147.08,850000,153
590,1,Enterprise,1,0.3447,293036.74,850000,104
591,1,Enterprise,1,0.3185,270697.06,850000,143
592,1,Enterprise,1,0.3097,263251.89,850000,160
593,1,Enterprise,1,0.3462,294262.56,850000,107
594,1,Enterprise,1,0.2878,244597.61,850000,151
595,1,Enterprise,1,0.3513,298603.51,850000,95
596,1,Enterprise,1,0.3631,308619.85,850000,136
597,1,Enterprise,1,0.4051,344342.87,850000,119
598,1,Enterprise,1,0.463,393524.21,850000,104
599,1,Enterprise,1,0.2713,230582.7,850000,124
600,1,Enterprise,1,0.3017,256413.49,850000,183
601,1,Enterprise,1,0.3434,291887.59,850000,116
602,1,Enterprise,1,0.3577,304063.8,850000,141
603,1,Enterprise,1,0.3853,327492.77,850000,89
604,1,Enterprise,1,0.3253,276503.3,850000,132
605,1,Enterprise,1,0.2366,201128.97,850000,134
606,1,Enterprise,1,0.4234,359854.33,850000,77
607,1,Enterprise,1,0.3782,321506.22,850000,125
608,1,Enterprise,1,0.3842,326544.87,850000,141
609,1,Enterprise,1,0.3401,289084.14,850000,148
610,1,Enterprise,1,0.3659,311047.88,850000,149
611,1,Enterprise,1,0.2607,221580.11,850000,135
612,1,Enterprise,1,0.3002,255153.05,850000,151
613,1,Enterprise,1,0.4114,349720.46,850000,120
614,1,Enterprise,1,0.364,309408.73,850000,102
615,1,Enterprise,1,0.453,385038.9,850000,92
616,1,Enterprise,1,0.3072,261089.0,850000,138
617,1,Enterprise,1,0.4708,400148.04,850000,132
618,1,Enterprise,1,0.4774,405748.38,850000,132
619,1,Enterprise,1,0.3333,283325.2,850000,101
620,1,Enterprise,1,0.3377,287073.24,850000,113
621,1,Enterprise,1,0.4198,356818.32,850000,103
622,1,Enterprise,1,0.3579,304217.8,850000,67
623,1,Enterprise,1,0.3579,304233.36,850000,86
624,1,Enterprise,1,0.3427,291334.34,850000,76
625,1,Enterprise,1,0.3258,276952.92,850000,114
626,1,Enterprise,1,0.3724,316562.47,850000,92
627,1,Enterprise,1,0.347,294992.49,850000,110
628,1,Enterprise,1,0.2568,218269.7,850000,134
629,1,Enterprise,1,0.4266,362629.89,850000,108
630,1,Enterprise,1,0.4234,359851.84,850000,149
631,1,Enterprise,1,0.3798,322817.33,850000,121
632,1,Enterprise,1,0.3644,309758.91,850000,113
633,1,Enterprise,1,0.3468,294796.52,850000,61
634,1,Enterprise,1,0.3312,281516.11,850000,136
635,1,Enterprise,1,0.4101,348570.53,850000,109
636,1,Enterprise,1,0.3837,326161.31,850000,121
637,1,Enterprise,1,0.3856,327779.85,850000,97
638,1,Enterprise,1,0.3683,313044.6,850000,177
639,1,Enterprise,1,0.4018,341504.64,850000,134
640,1,Enterprise,1,0.4116,349826.67,850000,87
641,1,Enterprise,1,0.3776,320996.8,850000,173
642,1,Enterprise,1,0.3301,280542.8,850000,172
643,1,Enterprise,1,0.4264,362409.81,850000,154
644,1,Enterprise,1,0.3342,284064.68,850000,120
645,1,Enterprise,1,0.3261,277167.62,850000,94
646,1,Enterprise,1,0.3295,280034.96,850000,124
647,1,Enterprise,1,0.3023,256945.3,850000,118
648,1,Enterprise,1,0.3911,332425.98,850000,98
649,1,Enterprise,1,0.3636,309077.84,850000,98
650,1,Enterprise,1,0.4149,352671.81,850000,101
651,1,Enterprise,1,0.2357,200318.81,850000,158
652,1,Enterprise,1,0.3665,311517.43,850000,119
653,1,Enterprise,1,0.3423,290935.3,850000,129
654,1,Enterprise,1,0.3431,291606.51,850000,112
655,1,Enterprise,1,0.3083,262092.35,850000,121
656,1,Enterprise,1,0.3588,304977.2,850000,119
657,1,Enterprise,1,0.3219,273621.82,850000,118
658,1,Enterprise,1,0.4193,356423.89,850000,151
659,1,Enterprise,1,0.3914,332718.27,850000,102
660,1,Enterprise,1,0.3961,336682.29,850000,143
661,1,Enterprise,1,0.2825,240151.99,850000,102
662,1,Enterprise,1,0.397,337411.14,850000,121
663,1,Enterprise,1,0.3954,336062.71,850000,112
664,1,Enterprise,1,0.3514,298731.54,850000,86
665,1,Enterprise,1,0.3471,295020.01,850000,123
666,1,Enterprise,1,0.3174,269774.41,850000,102
667,1,Enterprise,1,0.3424,290999.35,850000,120
668,1,Enterprise,1,0.3819,324621.12,850000,122
669,1,Enterprise,1,0.3241,275457.31,850000,126
670,1,Enterprise,1,0.3631,308626.42,850000,105
671,1,Enterprise,1,0.4774,405817.28,850000,108
672,1,Enterprise,1,0.3061,260210.69,850000,142
673,1,Enterprise,1,0.3694,313965.6,850000,129
674,1,Enterprise,1,0.2987,253856.79,850000,171
675,1,Enterprise,1,0.2897,246217.52,850000,115
676,1,Enterprise,1,0.3883,330088.13,850000,140
677,1,Enterprise,1,0.3367,286170.32,850000,124
678,1,Enterprise,1,0.435,369749.99,850000,105
679,1,Enterprise,1,0.379,322164.65,850000,134
680,1,Enterprise,1,0.3257,276811.68,850000,104
681,1,Enterprise,1,0.3376,286965.04,850000,74
682,1,Enterprise,1,0.3868,328738.37,850000,131
683,1,Enterprise,1,0.3102,263672.91,850000,113
684,1,Enterprise,1,0.298,253291.77,850000,161
685,1,Enterprise,1,0.27,229479.01,850000,153
686,1,Enterprise,1,0.3794,322512.0,850000,144
687,1,Enterprise,1,0.3058,259906.68,850000,197
688,1,Enterprise,1,0.3701,314627.5,850000,131
689,1,Enterprise,1,0.2966,252107.21,850000,120
690,1,Enterprise,1,0.2912,247480.08,850000,93
691,1,Enterprise,1,0.388,329771.59,850000,126
692,1,Enterprise,1,0.3398,288829.41,850000,165
693,1,Enterprise,1,0.3322,282372.27,850000,100
694,1,Enterprise,1,0.3258,276951.8,850000,158
695,1,Enterprise,1,0.3326,282747.6,850000,126
696,1,Enterprise,1,0.4507,383061.94,850000,118
697,1,Enterprise,1,0.3658,310940.97,850000,131
698,1,Enterprise,1,0.3641,309470.81,850000,116
699,1,Enterprise,1,0.33,280517.02,850000,97
700,1,Enterprise,1,0.3846,326878.34,850000,157
701,1,Enterprise,1,0.3016,256353.71,850000,127
702,1,Enterprise,1,0.3726,316683.81,850000,155
703,1,Enterprise,1,0.3841,326476.51,850000,109
704,1,Enterprise,1,0.393,334064.71,850000,171
705,1,Enterprise,1,0.2755,234167.38,850000,94
706,1,Enterprise,1,0.3966,337110.42,850000,182
707,1,Enterprise,1,0.3752,318953.57,850000,112
708,1,Enterprise,1,0.3161,268643.73,850000,144
709,1,Enterprise,1,0.259,220143.33,850000,114
710,1,Enterprise,1,0.3329,282951.67,850000,140
711,1,Enterprise,1,0.3663,311341.21,850000,116
712,1,Enterprise,1,0.2821,239762.15,850000,138
713,1,Enterprise,1,0.3078,261624.63,850000,166
714,1,Enterprise,1,0.3012,256001.41,850000,111
715,1,Enterprise,1,0.347,294950.74,850000,92
716,1,Enterprise,1,0.2997,254766.09,850000,149
717,1,Enterprise,1,0.4723,401471.67,850000,82
718,1,Enterprise,1,0.4099,348388.73,850000,86
719,1,Enterprise,1,0.3084,262174.99,850000,111
720,1,Enterprise,1,0.3115,264776.16,850000,123
721,1,Enterprise,1,0.2905,246938.4,850000,113
722,1,Enterprise,1,0.3432,291760.91,850000,147
723,1,Enterprise,1,0.4313,366568.92,850000,150
724,1,Enterprise,1,0.4144,352219.18,850000,111
725,1,Enterprise,1,0.365,310287.11,850000,122
726,1,Enterprise,1,0.3433,291768.92,850000,119
727,1,Enterprise,1,0.3757,319364.11,850000,146
728,1,Enterprise,1,0.3759,319482.4,850000,101
729,1,Enterprise,1,0.3692,313779.7,850000,152
730,1,Enterprise,1,0.355,301758.26,850000,173
731,1,Enterprise,1,0.3708,315194.85,850000,146
732,1,Enterprise,1,0.2953,251042.34,850000,107
733,1,Enterprise,1,0.3397,288764.73,850000,178
734,1,Enterprise,1,0.3603,306290.63,850000,150
735,1,Enterprise,1,0.3331,283148.05,850000,133
736,1,Enterprise,1,0.2936,249520.89,850000,143
737,1,Enterprise,1,0.3912,332554.3,850000,60
738,1,Enterprise,1,0.5416,460320.2,850000,144
739,1,Enterprise,1,0.3117,264976.79,850000,150
740,1,Enterprise,1,0.3468,294796.72,850000,132
741,1,Enterprise,1,0.4042,343599.12,850000,171
742,1,Enterprise,1,0.4319,367131.9,850000,146
743,1,Enterprise,1,0.3174,269812.73,850000,186
744,1,Enterprise,1,0.4006,340499.1,850000,121
745,1,Enterprise,1,0.3967,337221.28,850000,108
746,1,Enterprise,1,0.3492,296817.22,850000,82
747,1,Enterprise,1,0.3787,321912.92,850000,148
748,1,Enterprise,1,0.3456,293795.5,850000,131
749,1,Enterprise,1,0.343,291590.62,850000,83
750,1,Enterprise,1,0.4292,364854.24,850000,147
751,1,Enterprise,1,0.3784,321646.57,850000,156
752,1,Enterprise,1,0.2826,240226.03,850000,109
753,1,Enterprise,1,0.3503,297788.74,850000,121
754,1,Enterprise,1,0.3269,277825.5,850000,144
755,1,Enterprise,1,0.3447,292955.89,850000,128
756,1,Enterprise,1,0.4094,348012.37,850000,65
757,1,Enterprise,1,0.3637,309110.92,850000,147
758,1,Enterprise,1,0.4216,358382.1,850000,123
759,1,Enterprise,1,0.4089,347541.02,850000,135
760,1,Enterprise,1,0.2943,250175.37,850000,147
761,1,Enterprise,1,0.3493,296925.16,850000,130
762,1,Enterprise,1,0.2708,230163.92,850000,108
763,1,Enterprise,1,0.3148,267617.38,850000,107
764,1,Enterprise,1,0.2567,218221.22,850000,133
765,1,Enterprise,1,0.2847,241962.82,850000,119
766,1,Enterprise,1,0.4251,361331.88,850000,107
767,1,Enterprise,1,0.3903,331740.66,850000,123
768,1,Enterprise,1,0.3832,325755.61,850000,126
769,1,Enterprise,1,0.4065,345530.7,850000,136
770,1,Enterprise,1,0.3791,322265.19,850000,143
771,1,Enterprise,1,0.3475,295342.8,850000,141
772,1,Enterprise,1,0.3223,273961.47,850000,151
773,1,Enterprise,1,0.428,363776.89,850000,148
774,1,Enterprise,1,0.4166,354104.68,850000,120
775,1,Enterprise,1,0.3386,287822.25,850000,155
776,1,Enterprise,1,0.3928,333903.26,850000,116
777,1,Enterprise,1,0.2418,205493.04,850000,86
778,1,Enterprise,1,0.3892,330853.04,850000,139
779,1,Enterprise,1,0.335,284719.14,850000,115
780,1,Enterprise,1,0.4781,406417.29,850000,132
781,1,Enterprise,1,0.4086,347299.11,850000,123
782,1,Enterprise,1,0.2669,226904.27,850000,116
783,1,Enterprise,1,0.3315,281796.34,850000,98
784,1,Enterprise,1,0.3614,307210.3,850000,113
785,1,Enterprise,1,0.3521,299319.72,850000,129
786,1,Enterprise,1,0.344,292406.69,850000,159
787,1,Enterprise,1,0.4075,346368.06,850000,103
788,1,Enterprise,1,0.3273,278241.72,850000,137
789,1,Enterprise,1,0.3526,299716.11,850000,122
790,1,Enterprise,1,0.4264,362452.06,850000,121
791,1,Enterprise,1,0.428,363822.81,850000,118
792,1,Enterprise,1,0.3913,332629.57,850000,170
793,1,Enterprise,1,0.3429,291445.31,850000,112
794,1,Enterprise,1,0.3573,303732.12,850000,61
795,1,Enterprise,1,0.3706,315000.04,850000,82
796,1,Enterprise,1,0.3726,316705.32,850000,84
797,1,Enterprise,1,0.3664,311418.66,850000,90
798,1,Enterprise,1,0.3797,322730.23,850000,129
799,1,Enterprise,1,0.3846,326902.05,850000,90
800,1,Enterprise,1,0.3777,321010.86,850000,101
801,1,Enterprise,1,0.3312,281516.98,850000,135
802,1,Enterprise,1,0.3028,257421.56,850000,115
803,1,Enterprise,1,0.3807,323563.73,850000,155
804,1,Enterprise,1,0.3631,308656.36,850000,108
805,1,Enterprise,1,0.3704,314820.2,850000,140
806,1,Enterprise,1,0.3732,317234.49,850000,133
807,1,Enterprise,1,0.2667,226736.01,850000,109
808,1,Enterprise,1,0.463,393533.47,850000,67
809,1,Enterprise,1,0.3347,284492.35,850000,107
810,1,Enterprise,1,0.4128,350881.23,850000,150
811,1,Enterprise,1,0.3829,325494.06,850000,100
812,1,Enterprise,1,0.3052,259456.45,850000,126
813,1,Enterprise,1,0.3092,262788.47,850000,210
814,1,Enterprise,1,0.3358,285425.63,850000,91
815,1,Enterprise,1,0.3223,273961.5,850000,141
816,1,Enterprise,1,0.2715,230779.38,850000,134
817,1,Enterprise,1,0.3146,267437.59,850000,141
818,1,Enterprise,1,0.3988,339016.82,850000,128
819,1,Enterprise,1,0.4051,344371.71,850000,122
820,1,Enterprise,1,0.3178,270108.97,850000,154
821,1,Enterprise,1,0.2579,219188.95,850000,188
822,1,Enterprise,1,0.381,323868.91,850000,138
823,1,Enterprise,1,0.304,258383.94,850000,131
824,1,Enterprise,1,0.2998,254797.02,850000,174
825,1,Enterprise,1,0.335,284773.27,850000,159
826,1,Enterprise,1,0.3534,300380.07,850000,85
827,1,Enterprise,1,0.3117,264952.7,850000,159
828,1,Enterprise,1,0.3184,270622.55,850000,145
829,1,Enterprise,1,0.3391,288239.21,850000,103
830,1,Enterprise,1,0.3223,273935.08,850000,125
831,1,Enterprise,1,0.3186,270800.19,850000,156
832,1,Enterprise,1,0.3312,281515.62,850000,178
833,1,Enterprise,1,0.3687,313391.27,850000,136
834,1,Enterprise,1,0.3614,307214.99,850000,148
835,1,Enterprise,1,0.3416,290339.84,850000,93
836,1,Enterprise,1,0.3411,289927.05,850000,123
837,1,Enterprise,1,0.4114,349724.05,850000,150
838,1,Enterprise,1,0.4057,344860.71,850000,108
839,1,Enterprise,1,0.3734,317407.48,850000,158
840,1,Enterprise,1,0.2716,230899.57,850000,133
841,1,Enterprise,1,0.3632,308754.1,850000,114
842,1,Enterprise,1,0.3385,287737.31,850000,87
843,1,Enterprise,1,0.3119,265144.67,850000,122
844,1,Enterprise,1,0.332,282193.88,850000,156
845,1,Enterprise,1,0.4392,373290.63,850000,60
846,1,Enterprise,1,0.3864,328425.98,850000,176
847,1,Enterprise,1,0.3362,285755.35,850000,97
848,1,Enterprise,1,0.3577,304077.89,850000,130
849,1,Enterprise,1,0.332,282174.45,850000,141
850,1,Enterprise,1,0.3389,288090.43,850000,148
851,1,Enterprise,1,0.4062,345287.77,850000,108
852,1,Enterprise,1,0.352,299159.21,850000,126
853,1,Enterprise,1,0.269,228611.46,850000,149
854,1,Enterprise,1,0.3694,313964.35,850000,101
855,1,Enterprise,1,0.4339,368822.76,850000,146
856,1,Enterprise,1,0.3268,277749.69,850000,112
857,1,Enterprise,1,0.421,357865.46,850000,149
858,1,Enterprise,1,0.3843,326687.14,850000,122
859,1,Enterprise,1,0.4085,347183.97,850000,128
860,1,Enterprise,1,0.3999,339920.69,850000,110
861,1,Enterprise,1,0.3597,305787.49,850000,140
862,1,Enterprise,1,0.334,283887.19,850000,103
863,1,Enterprise,1,0.3603,306255.0,850000,137
864,1,Enterprise,1,0.3646,309886.65,850000,130
865,1,Enterprise,1,0.3998,339839.98,850000,125
866,1,Enterprise,1,0.2607,221593.66,850000,98
867,1,Enterprise,1,0.2819,239649.22,850000,161
868,1,Enterprise,1,0.3618,307547.85,850000,143
869,1,Enterprise,1,0.3736,317578.18,850000,114
870,1,Enterprise,1,0.3119,265108.03,850000,139
871,1,Enterprise,1,0.3655,310669.57,850000,153
872,1,Enterprise,1,0.3776,320923.71,850000,170
873,1,Enterprise,1,0.354,300928.47,850000,101
874,1,Enterprise,1,0.4141,352009.64,850000,157
875,1,Enterprise,1,0.428,363765.57,850000,131
876,1,Enterprise,1,0.3618,307544.43,850000,121
877,1,Enterprise,1,0.3933,334286.77,850000,127
878,1,Enterprise,1,0.2866,243650.6,850000,97
879,1,Enterprise,1,0.4213,358066.41,850000,83
880,1,Enterprise,1,0.4335,368456.23,850000,94
881,1,Enterprise,1,0.304,258435.23,850000,144
882,1,Enterprise,1,0.3855,327635.88,850000,118
883,1,Enterprise,1,0.2698,229288.48,850000,122
884,1,Enterprise,1,0.3228,274356.82,850000,112
885,1,Enterprise,1,0.3347,284497.04,850000,113
886,1,Enterprise,1,0.2899,246373.36,850000,116
887,1,Enterprise,1,0.3458,293966.01,850000,119
888,1,Enterprise,1,0.3396,288677.7,850000,131
889,1,Enterprise,1,0.391,332315.98,850000,102
890,1,Enterprise,1,0.2807,238609.34,850000,146
891,1,Enterprise,1,0.3798,322854.39,850000,142
892,1,Enterprise,1,0.3086,262285.51,850000,181
893,1,Enterprise,1,0.2936,249585.2,850000,136
894,1,Enterprise,1,0.3392,288293.23,850000,158
895,1,Enterprise,1,0.3875,329393.45,850000,134
896,1,Enterprise,1,0.3291,279724.85,850000,141
897,1,Enterprise,1,0.3775,320862.95,850000,130
898,1,Enterprise,1,0.3715,315746.83,850000,113
899,1,Enterprise,1,0.4886,415287.04,850000,185
900,1,Enterprise,1,0.3376,286977.9,850000,138
901,1,Enterprise,1,0.3431,291627.72,850000,144
902,1,Enterprise,1,0.414,351861.36,850000,101
903,1,Enterprise,1,0.347,294982.72,850000,151
904,1,Enterprise,1,0.3661,311222.23,850000,127
905,1,Enterprise,1,0.2671,227008.88,850000,160
906,1,Enterprise,1,0.3578,304123.09,850000,100
907,1,Enterprise,1,0.3196,271630.69,850000,138
908,1,Enterprise,1,0.3315,281813.85,850000,131
909,1,Enterprise,1,0.3667,311659.23,850000,126
910,1,Enterprise,1,0.3712,315540.55,850000,80
911,1,Enterprise,1,0.404,343430.87,850000,89
912,1,Enterprise,1,0.3975,337863.36,850000,131
913,1,Enterprise,1,0.3411,289922.77,850000,152
914,1,Enterprise,1,0.3692,313788.72,850000,124
915,1,Enterprise,1,0.2975,252833.45,850000,60
916,1,Enterprise,1,0.3656,310781.78,850000,142
917,1,Enterprise,1,0.403,342581.45,850000,127
918,1,Enterprise,1,0.3108,264195.38,850000,135
919,1,Enterprise,1,0.3973,337740.42,850000,102
920,1,Enterprise,1,0.3268,277750.05,850000,162
921,1,Enterprise,1,0.3222,273854.81,850000,155
922,1,Enterprise,1,0.4229,359462.67,850000,117
923,1,Enterprise,1,0.3498,297371.28,850000,141
924,1,Enterprise,1,0.3921,333278.63,850000,137
925,1,Enterprise,1,0.2611,221961.05,850000,143
926,1,Enterprise,1,0.3399,288955.38,850000,90
927,1,Enterprise,1,0.3917,332943.08,850000,112
928,1,Enterprise,1,0.3589,305023.06,850000,133
929,1,Enterprise,1,0.3533,300347.35,850000,104
930,1,Enterprise,1,0.4003,340230.16,850000,82
931,1,Enterprise,1,0.3057,259813.06,850000,189
932,1,Enterprise,1,0.4134,351371.04,850000,117
933,1,Enterprise,1,0.3653,310503.5,850000,78
934,1,Enterprise,1,0.3208,272673.02,850000,114
935,1,Enterprise,1,0.3127,265829.78,850000,164
936,1,Enterprise,1,0.3637,309181.73,850000,91
937,1,Enterprise,1,0.3426,291189.8,850000,103
938,1,Enterprise,1,0.3746,318375.57,850000,146
939,1,Enterprise,1,0.3559,302486.95,850000,115
940,1,Enterprise,1,0.3543,301181.1,850000,85
941,1,Enterprise,1,0.3657,310822.32,850000,151
942,1,Enterprise,1,0.3346,284414.57,850000,112
943,1,Enterprise,1,0.38,322988.08,850000,117
944,1,Enterprise,1,0.3636,309019.65,850000,156
945,1,Enterprise,1,0.3653,310539.13,850000,137
946,1,Enterprise,1,0.3526,299692.88,850000,88
947,1,Enterprise,1,0.362,307732.28,850000,60
948,1,Enterprise,1,0.3908,332183.06,850000,131
949,1,Enterprise,1,0.377,320412.75,850000,155
950,1,Enterprise,1,0.304,258390.5,850000,146
951,1,Enterprise,1,0.3401,289060.84,850000,109
952,1,Enterprise,1,0.436,370626.98,850000,79
953,1,Enterprise,1,0.406,345062.54,850000,107
954,1,Enterprise,1,0.301,255880.75,850000,126
955,1,Enterprise,1,0.3496,297164.86,850000,153
956,1,Enterprise,1,0.3755,319165.72,850000,121
957,1,Enterprise,1,0.3925,333623.04,850000,167
958,1,Enterprise,1,0.3648,310090.11,850000,112
959,1,Enterprise,1,0.3848,327118.95,850000,102
960,1,Enterprise,1,0.4062,345305.54,850000,100
961,1,Enterprise,1,0.3996,339637.61,850000,145
962,1,Enterprise,1,0.3535,300468.5,850000,104
963,1,Enterprise,1,0.3562,302760.42,850000,129
964,1,Enterprise,1,0.3409,289761.45,850000,77
965,1,Enterprise,1,0.3605,306465.09,850000,81
966,1,Enterprise,1,0.3312,281547.2,850000,148
967,1,Enterprise,1,0.3812,324013.52,850000,61
