rep_id,segment,trained,training_date,program_1,program_2,quota_usd,ramp_days
387,Enterprise,1,2025-10-02,Tools Training,Sales Skills,850000,136
388,Enterprise,1,2026-03-28,Product Knowledge,Tools Training,850000,111
389,Enterprise,1,2026-02-10,Tools Training,Product Knowledge,850000,110
390,Enterprise,1,2025-09-16,Sales Skills,Soft Skills,850000,146
391,Enterprise,1,2026-01-21,Tools Training,Sales Skills,850000,91
392,Enterprise,1,2025-11-24,Tools Training,Soft Skills,850000,121
393,Enterprise,1,2025-07-16,Product Knowledge,Tools Training,850000,132
394,Enterprise,1,2026-04-03,Tools Training,Sales Skills,850000,110
395,Enterprise,1,2025-09-06,Product Knowledge,Soft Skills,850000,74
396,Enterprise,1,2026-04-15,Product Knowledge,Sales Skills,850000,110
397,Enterprise,1,2025-11-18,Soft Skills,Product Knowledge,850000,128
398,Enterprise,1,2025-08-02,Soft Skills,Soft Skills,850000,119
399,Enterprise,1,2026-04-03,Tools Training,Tools Training,850000,135
400,Enterprise,1,2025-11-07,Product Knowledge,Soft Skills,850000,138
401,Enterprise,1,2025-10-13,Sales Skills,Soft Skills,850000,99
402,Enterprise,1,2025-06-18,Product Knowledge,Tools Training,850000,135
403,Enterprise,1,2026-03-15,Soft Skills,Soft Skills,850000,171
404,Enterprise,1,2026-04-21,Product Knowledge,Soft Skills,850000,168
405,Enterprise,1,2025-06-15,Product Knowledge,Soft Skills,850000,88
406,Enterprise,1,2026-02-17,Tools Training,Soft Skills,850000,158
407,Enterprise,1,2025-10-07,Product Knowledge,Soft Skills,850000,122
408,Enterprise,1,2026-01-25,Product Knowledge,Soft Skills,850000,93
409,Enterprise,1,2026-04-19,Product Knowledge,Sales Skills,850000,148
410,Enterprise,1,2025-08-06,Product Knowledge,Tools Training,850000,137
411,Enterprise,1,2026-02-01,Product Knowledge,Product Knowledge,850000,116
412,Enterprise,1,2026-01-28,Soft Skills,Sales Skills,850000,127
413,Enterprise,1,2025-10-10,Sales Skills,Sales Skills,850000,127
414,Enterprise,1,2026-02-12,Soft Skills,Product Knowledge,850000,104
415,Enterprise,1,2026-01-17,Product Knowledge,Product Knowledge,850000,131
416,Enterprise,1,2025-12-08,Product Knowledge,Product Knowledge,850000,96
417,Enterprise,1,2025-06-29,Sales Skills,Tools Training,850000,131
418,Enterprise,1,2025-09-19,Soft Skills,Sales Skills,850000,150
419,Enterprise,1,2025-10-08,Product Knowledge,Soft Skills,850000,137
420,Enterprise,1,2025-06-16,Tools Training,Tools Training,850000,145
421,Enterprise,1,2026-04-23,Product Knowledge,Product Knowledge,850000,144
422,Enterprise,1,2026-04-08,Product Knowledge,Tools Training,850000,181
423,Enterprise,1,2026-04-27,Soft Skills,Tools Training,850000,173
424,Enterprise,1,2026-04-18,Sales Skills,Sales Skills,850000,113
425,Enterprise,1,2025-07-03,Product Knowledge,Soft Skills,850000,82
426,Enterprise,1,2025-11-08,Soft Skills,Sales Skills,850000,155
427,Enterprise,1,2026-01-01,Soft Skills,Product Knowledge,850000,110
428,Enterprise,1,2025-10-01,Product Knowledge,Sales Skills,850000,123
429,Enterprise,1,2025-06-22,Product Knowledge,Tools Training,850000,127
430,Enterprise,1,2026-03-26,Sales Skills,Sales Skills,850000,129
431,Enterprise,1,2025-10-05,Product Knowledge,Sales Skills,850000,118
432,Enterprise,1,2025-11-22,Product Knowledge,Sales Skills,850000,79
433,Enterprise,1,2026-04-06,Soft Skills,Product Knowledge,850000,73
434,Enterprise,1,2026-04-10,Soft Skills,Soft Skills,850000,100
435,Enterprise,1,2026-03-11,Soft Skills,Product Knowledge,850000,132
436,Enterprise,1,2026-01-03,Product Knowledge,Soft Skills,850000,155
437,Enterprise,1,2025-09-14,Tools Training,Product Knowledge,850000,80
438,Enterprise,1,2025-08-27,Sales Skills,Soft Skills,850000,109
439,Enterprise,1,2025-12-20,Tools Training,Sales Skills,850000,167
440,Enterprise,1,2025-07-22,Soft Skills,Soft Skills,850000,164
441,Enterprise,1,2025-09-02,Product Knowledge,Product Knowledge,850000,172
442,Enterprise,1,2026-04-28,Tools Training,Sales Skills,850000,161
443,Enterprise,1,2025-06-09,Product Knowledge,Soft Skills,850000,122
444,Enterprise,1,2026-01-09,Product Knowledge,Soft Skills,850000,105
445,Enterprise,1,2025-09-11,Product Knowledge,Sales Skills,850000,158
446,Enterprise,1,2026-04-02,Product Knowledge,Tools Training,850000,77
447,Enterprise,1,2025-09-13,Soft Skills,Soft Skills,850000,126
448,Enterprise,1,2025-11-17,Sales Skills,Tools Training,850000,123
449,Enterprise,1,2025-07-01,Product Knowledge,Product Knowledge,850000,138
450,Enterprise,1,2026-02-09,Product Knowledge,Sales Skills,850000,117
451,Enterprise,1,2025-08-07,Sales Skills,Soft Skills,850000,101
452,Enterprise,1,2025-08-09,Tools Training,Soft Skills,850000,137
453,Enterprise,1,2026-04-29,Soft Skills,Sales Skills,850000,105
454,Enterprise,1,2026-01-13,Sales Skills,Tools Training,850000,89
455,Enterprise,1,2025-10-08,Soft Skills,Soft Skills,850000,160
456,Enterprise,1,2025-11-25,Tools Training,Tools Training,850000,123
457,Enterprise,1,2026-01-12,Product Knowledge,Product Knowledge,850000,111
458,Enterprise,1,2025-07-11,Soft Skills,Product Knowledge,850000,127
459,Enterprise,1,2025-07-19,Sales Skills,Sales Skills,850000,91
460,Enterprise,1,2026-03-02,Sales Skills,Sales Skills,850000,143
461,Enterprise,1,2025-11-02,Tools Training,Soft Skills,850000,151
462,Enterprise,1,2025-11-03,Tools Training,Soft Skills,850000,135
463,Enterprise,1,2025-07-10,Product Knowledge,Soft Skills,850000,157
464,Enterprise,1,2026-04-22,Product Knowledge,Sales Skills,850000,96
465,Enterprise,1,2025-12-22,Product Knowledge,Sales Skills,850000,105
466,Enterprise,1,2026-02-03,Tools Training,Product Knowledge,850000,139
467,Enterprise,1,2025-10-19,Sales Skills,Product Knowledge,850000,125
468,Enterprise,1,2025-12-15,Tools Training,Soft Skills,850000,182
469,Enterprise,1,2026-02-13,Soft Skills,Sales Skills,850000,131
470,Enterprise,1,2026-04-29,Tools Training,Tools Training,850000,118
471,Enterprise,1,2025-12-09,Product Knowledge,Product Knowledge,850000,171
472,Enterprise,1,2025-09-22,Product Knowledge,Product Knowledge,850000,93
473,Enterprise,1,2025-10-20,Sales Skills,Sales Skills,850000,154
474,Enterprise,1,2026-02-12,Tools Training,Sales Skills,850000,118
475,Enterprise,1,2025-06-10,Soft Skills,Product Knowledge,850000,160
476,Enterprise,1,2026-04-11,Product Knowledge,Product Knowledge,850000,145
477,Enterprise,1,2026-02-07,Sales Skills,Tools Training,850000,115
478,Enterprise,1,2025-12-22,Soft Skills,Product Knowledge,850000,147
479,Enterprise,1,2025-06-24,Sales Skills,Soft Skills,850000,88
480,Enterprise,1,2025-10-13,Tools Training,Sales Skills,850000,158
481,Enterprise,1,2025-06-18,Soft Skills,Sales Skills,850000,187
482,Enterprise,1,2025-07-13,Soft Skills,Product Knowledge,850000,157
483,Enterprise,1,2025-08-06,Product Knowledge,Product Knowledge,850000,171
484,Enterprise,1,2025-08-08,Tools Training,Sales Skills,850000,154
485,Enterprise,1,2025-07-22,Soft Skills,Tools Training,850000,80
486,Enterprise,1,2026-03-18,Soft Skills,Tools Training,850000,130
487,Enterprise,1,2025-06-08,Tools Training,Sales Skills,850000,149
488,Enterprise,1,2026-04-09,Tools Training,Tools Training,850000,153
489,Enterprise,1,2025-07-01,Soft Skills,Sales Skills,850000,92
490,Enterprise,1,2025-12-10,Product Knowledge,Tools Training,850000,168
491,Enterprise,1,2025-07-14,Sales Skills,Soft Skills,850000,136
492,Enterprise,1,2026-04-03,Sales Skills,Tools Training,850000,94
493,Enterprise,1,2025-11-25,Soft Skills,Product Knowledge,850000,72
494,Enterprise,1,2025-12-05,Product Knowledge,Sales Skills,850000,137
495,Enterprise,1,2026-02-12,Tools Training,Tools Training,850000,98
496,Enterprise,1,2026-01-12,Product Knowledge,Tools Training,850000,119
497,Enterprise,1,2025-11-22,Product Knowledge,Sales Skills,850000,109
498,Enterprise,1,2025-07-06,Soft Skills,Soft Skills,850000,134
499,Enterprise,1,2026-02-05,Sales Skills,Soft Skills,850000,165
500,Enterprise,1,2025-11-08,Product Knowledge,Tools Training,850000,123
501,Enterprise,1,2025-12-10,Product Knowledge,Soft Skills,850000,159
502,Enterprise,1,2026-04-04,Sales Skills,Tools Training,850000,136
503,Enterprise,1,2026-04-20,Product Knowledge,Soft Skills,850000,113
504,Enterprise,1,2025-11-29,Soft Skills,Sales Skills,850000,95
505,Enterprise,1,2025-11-27,Soft Skills,Tools Training,850000,101
506,Enterprise,1,2026-01-20,Soft Skills,Tools Training,850000,96
507,Enterprise,1,2025-10-10,Product Knowledge,Sales Skills,850000,142
508,Enterprise,1,2025-08-31,Sales Skills,Tools Training,850000,145
509,Enterprise,1,2026-03-12,Tools Training,Sales Skills,850000,143
510,Enterprise,1,2025-12-01,Soft Skills,Sales Skills,850000,137
511,Enterprise,1,2025-12-08,Tools Training,Product Knowledge,850000,106
512,Enterprise,1,2026-02-11,Sales Skills,Sales Skills,850000,107
513,Enterprise,1,2025-08-19,Tools Training,Sales Skills,850000,113
514,Enterprise,1,2025-12-05,Tools Training,Product Knowledge,850000,106
515,Enterprise,1,2025-12-26,Tools Training,Soft Skills,850000,153
516,Enterprise,1,2025-10-24,Product Knowledge,Tools Training,850000,156
517,Enterprise,1,2026-02-21,Tools Training,Sales Skills,850000,141
518,Enterprise,1,2026-03-25,Soft Skills,Sales Skills,850000,171
519,Enterprise,1,2025-11-17,Tools Training,Product Knowledge,850000,109
520,Enterprise,1,2025-10-16,Sales Skills,Sales Skills,850000,97
521,Enterprise,1,2025-06-18,Product Knowledge,Soft Skills,850000,132
522,Enterprise,1,2026-03-11,Tools Training,Product Knowledge,850000,82
523,Enterprise,1,2025-07-04,Product Knowledge,Product Knowledge,850000,93
524,Enterprise,1,2025-09-27,Soft Skills,Product Knowledge,850000,91
525,Enterprise,1,2026-01-18,Product Knowledge,Soft Skills,850000,172
526,Enterprise,1,2025-08-09,Product Knowledge,Soft Skills,850000,137
527,Enterprise,1,2026-03-25,Tools Training,Sales Skills,850000,129
528,Enterprise,1,2025-06-23,Soft Skills,Product Knowledge,850000,136
529,Enterprise,1,2025-11-23,Sales Skills,Soft Skills,850000,170
530,Enterprise,1,2025-12-15,Soft Skills,Tools Training,850000,117
531,Enterprise,1,2025-12-07,Tools Training,Soft Skills,850000,100
532,Enterprise,1,2026-01-02,Sales Skills,Soft Skills,850000,118
533,Enterprise,1,2025-08-25,Sales Skills,Soft Skills,850000,159
534,Enterprise,1,2025-09-11,Soft Skills,Sales Skills,850000,129
535,Enterprise,1,2025-08-01,Sales Skills,Product Knowledge,850000,91
536,Enterprise,1,2025-07-12,Sales Skills,Tools Training,850000,126
537,Enterprise,1,2026-01-06,Product Knowledge,Tools Training,850000,93
538,Enterprise,1,2025-08-24,Sales Skills,Sales Skills,850000,82
539,Enterprise,1,2025-06-03,Product Knowledge,Soft Skills,850000,110
540,Enterprise,1,2025-06-23,Product Knowledge,Tools Training,850000,148
541,Enterprise,1,2025-12-08,Tools Training,Product Knowledge,850000,128
542,Enterprise,1,2025-09-26,Product Knowledge,Product Knowledge,850000,123
543,Enterprise,1,2025-12-17,Product Knowledge,Sales Skills,850000,115
544,Enterprise,1,2025-11-18,Product Knowledge,Tools Training,850000,113
545,Enterprise,1,2025-12-21,Product Knowledge,Sales Skills,850000,145
546,Enterprise,1,2025-08-20,Product Knowledge,Sales Skills,850000,129
547,Enterprise,1,2025-11-17,Soft Skills,Product Knowledge,850000,97
548,Enterprise,1,2025-09-04,Sales Skills,Soft Skills,850000,134
549,Enterprise,1,2026-04-05,Sales Skills,Product Knowledge,850000,103
550,Enterprise,1,2026-04-05,Tools Training,Soft Skills,850000,135
551,Enterprise,1,2025-11-08,Soft Skills,Soft Skills,850000,140
552,Enterprise,1,2025-12-10,Tools Training,Product Knowledge,850000,127
553,Enterprise,1,2026-04-10,Product Knowledge,Soft Skills,850000,99
554,Enterprise,1,2026-03-18,Product Knowledge,Product Knowledge,850000,121
555,Enterprise,1,2026-03-01,Sales Skills,Tools Training,850000,89
556,Enterprise,1,2025-08-07,Sales Skills,Product Knowledge,850000,82
557,Enterprise,1,2025-08-06,Tools Training,Sales Skills,850000,144
558,Enterprise,1,2026-02-06,Sales Skills,Tools Training,850000,164
559,Enterprise,1,2025-12-02,Tools Training,Tools Training,850000,115
560,Enterprise,1,2026-02-09,Soft Skills,Soft Skills,850000,106
561,Enterprise,1,2026-01-23,Sales Skills,Sales Skills,850000,130
562,Enterprise,1,2025-06-26,Sales Skills,Soft Skills,850000,126
563,Enterprise,1,2025-12-27,Sales Skills,Soft Skills,850000,139
564,Enterprise,1,2025-10-21,Product Knowledge,Soft Skills,850000,146
565,Enterprise,1,2026-04-23,Tools Training,Sales Skills,850000,71
566,Enterprise,1,2026-02-03,Sales Skills,Product Knowledge,850000,201
567,Enterprise,1,2025-10-29,Product Knowledge,Product Knowledge,850000,109
568,Enterprise,1,2026-02-10,Sales Skills,Product Knowledge,850000,60
569,Enterprise,1,2025-06-20,Sales Skills,Sales Skills,850000,138
570,Enterprise,1,2025-08-31,Sales Skills,Sales Skills,850000,92
571,Enterprise,1,2025-10-31,Soft Skills,Tools Training,850000,98
572,Enterprise,1,2025-10-21,Sales Skills,Soft Skills,850000,125
573,Enterprise,1,2025-08-17,Soft Skills,Product Knowledge,850000,125
574,Enterprise,1,2026-03-09,Soft Skills,Soft Skills,850000,99
575,Enterprise,1,2026-02-07,Soft Skills,Sales Skills,850000,61
576,Enterprise,1,2026-03-19,Sales Skills,Product Knowledge,850000,113
577,Enterprise,1,2026-01-07,Soft Skills,Soft Skills,850000,157
578,Enterprise,1,2026-04-01,Sales Skills,Product Knowledge,850000,94
579,Enterprise,1,2025-08-31,Product Knowledge,Soft Skills,850000,186
580,Enterprise,1,2025-09-28,Soft Skills,Sales Skills,850000,109
581,Enterprise,1,2026-02-10,Sales Skills,Tools Training,850000,122
582,Enterprise,1,2026-02-20,Soft Skills,Soft Skills,850000,153
583,Enterprise,1,2026-02-02,Sales Skills,Tools Training,850000,119
584,Enterprise,1,2026-03-18,Sales Skills,Sales Skills,850000,128
585,Enterprise,1,2025-11-29,Soft Skills,Product Knowledge,850000,126
586,Enterprise,1,2025-09-14,Tools Training,Soft Skills,850000,110
587,Enterprise,1,2025-10-01,Tools Training,Product Knowledge,850000,96
588,Enterprise,1,2025-08-12,Sales Skills,Product Knowledge,850000,141
589,Enterprise,1,2026-04-22,Sales Skills,Sales Skills,850000,153
590,Enterprise,1,2026-03-12,Soft Skills,Product Knowledge,850000,104
591,Enterprise,1,2025-06-10,Product Knowledge,Tools Training,850000,143
592,Enterprise,1,2025-10-22,Tools Training,Product Knowledge,850000,160
593,Enterprise,1,2025-08-07,Soft Skills,Product Knowledge,850000,107
594,Enterprise,1,2025-08-04,Sales Skills,Soft Skills,850000,151
595,Enterprise,1,2025-07-16,Product Knowledge,Tools Training,850000,95
596,Enterprise,1,2025-07-31,Soft Skills,Product Knowledge,850000,136
597,Enterprise,1,2025-10-29,Product Knowledge,Soft Skills,850000,119
598,Enterprise,1,2026-01-06,Product Knowledge,Soft Skills,850000,104
599,Enterprise,1,2025-09-29,Sales Skills,Soft Skills,850000,124
600,Enterprise,1,2025-12-29,Soft Skills,Product Knowledge,850000,183
601,Enterprise,1,2026-01-01,Tools Training,Product Knowledge,850000,116
602,Enterprise,1,2025-12-02,Sales Skills,Product Knowledge,850000,141
603,Enterprise,1,2025-12-02,Soft Skills,Tools Training,850000,89
604,Enterprise,1,2025-08-17,Product Knowledge,Product Knowledge,850000,132
605,Enterprise,1,2025-09-07,Sales Skills,Product Knowledge,850000,134
606,Enterprise,1,2025-08-15,Sales Skills,Sales Skills,850000,77
607,Enterprise,1,2025-07-21,Tools Training,Soft Skills,850000,125
608,Enterprise,1,2026-03-17,Sales Skills,Product Knowledge,850000,141
609,Enterprise,1,2025-11-10,Tools Training,Tools Training,850000,148
610,Enterprise,1,2026-01-02,Tools Training,Tools Training,850000,149
611,Enterprise,1,2026-03-31,Soft Skills,Sales Skills,850000,135
612,Enterprise,1,2026-01-09,Soft Skills,Product Knowledge,850000,151
613,Enterprise,1,2025-10-26,Product Knowledge,Product Knowledge,850000,120
614,Enterprise,1,2026-04-20,Sales Skills,Soft Skills,850000,102
615,Enterprise,1,2025-07-02,Sales Skills,Soft Skills,850000,92
616,Enterprise,1,2026-04-17,Sales Skills,Soft Skills,850000,138
617,Enterprise,1,2026-02-03,Soft Skills,Sales Skills,850000,132
618,Enterprise,1,2026-04-16,Sales Skills,Product Knowledge,850000,132
619,Enterprise,1,2026-04-10,Tools Training,Product Knowledge,850000,101
620,Enterprise,1,2025-06-22,Tools Training,Sales Skills,850000,113
621,Enterprise,1,2025-10-26,Soft Skills,Product Knowledge,850000,103
622,Enterprise,1,2026-04-06,Product Knowledge,Tools Training,850000,67
623,Enterprise,1,2025-11-27,Soft Skills,Tools Training,850000,86
624,Enterprise,1,2025-10-10,Product Knowledge,Product Knowledge,850000,76
625,Enterprise,1,2025-08-13,Sales Skills,Tools Training,850000,114
626,Enterprise,1,2026-02-18,Soft Skills,Sales Skills,850000,92
627,Enterprise,1,2026-04-16,Product Knowledge,Tools Training,850000,110
628,Enterprise,1,2025-08-19,Soft Skills,Product Knowledge,850000,134
629,Enterprise,1,2025-11-23,Soft Skills,Tools Training,850000,108
630,Enterprise,1,2025-06-29,Tools Training,Product Knowledge,850000,149
631,Enterprise,1,2025-10-01,Product Knowledge,Product Knowledge,850000,121
632,Enterprise,1,2026-01-03,Tools Training,Soft Skills,850000,113
633,Enterprise,1,2025-10-20,Product Knowledge,Tools Training,850000,61
634,Enterprise,1,2026-01-07,Tools Training,Sales Skills,850000,136
635,Enterprise,1,2025-12-05,Soft Skills,Tools Training,850000,109
636,Enterprise,1,2025-07-01,Tools Training,Sales Skills,850000,121
637,Enterprise,1,2026-01-02,Soft Skills,Soft Skills,850000,97
638,Enterprise,1,2025-09-02,Tools Training,Tools Training,850000,177
639,Enterprise,1,2025-10-14,Product Knowledge,Product Knowledge,850000,134
640,Enterprise,1,2025-08-14,Sales Skills,Tools Training,850000,87
641,Enterprise,1,2026-01-07,Product Knowledge,Sales Skills,850000,173
642,Enterprise,1,2026-03-10,Sales Skills,Tools Training,850000,172
643,Enterprise,1,2026-03-26,Sales Skills,Soft Skills,850000,154
644,Enterprise,1,2026-03-12,Sales Skills,Product Knowledge,850000,120
645,Enterprise,1,2025-10-20,Soft Skills,Product Knowledge,850000,94
646,Enterprise,1,2025-09-11,Tools Training,Product Knowledge,850000,124
647,Enterprise,1,2025-12-22,Soft Skills,Soft Skills,850000,118
648,Enterprise,1,2026-03-25,Sales Skills,Product Knowledge,850000,98
649,Enterprise,1,2026-01-14,Tools Training,Tools Training,850000,98
650,Enterprise,1,2025-09-22,Product Knowledge,Soft Skills,850000,101
651,Enterprise,1,2025-10-30,Product Knowledge,Soft Skills,850000,158
652,Enterprise,1,2025-06-05,Sales Skills,Soft Skills,850000,119
653,Enterprise,1,2025-10-28,Tools Training,Sales Skills,850000,129
654,Enterprise,1,2026-04-09,Soft Skills,Product Knowledge,850000,112
655,Enterprise,1,2026-04-23,Soft Skills,Soft Skills,850000,121
656,Enterprise,1,2025-10-09,Soft Skills,Soft Skills,850000,119
657,Enterprise,1,2025-12-08,Product Knowledge,Soft Skills,850000,118
658,Enterprise,1,2025-12-09,Sales Skills,Sales Skills,850000,151
659,Enterprise,1,2025-06-20,Sales Skills,Tools Training,850000,102
660,Enterprise,1,2025-11-20,Product Knowledge,Sales Skills,850000,143
661,Enterprise,1,2025-10-16,Product Knowledge,Tools Training,850000,102
662,Enterprise,1,2025-07-15,Sales Skills,Soft Skills,850000,121
663,Enterprise,1,2026-02-28,Tools Training,Sales Skills,850000,112
664,Enterprise,1,2026-02-03,Sales Skills,Sales Skills,850000,86
